Date,Open,High,Low,Close,Adj Close,Volume
2014-03-14,113.139999,113.400002,112.519997,112.790001,112.790001,3500
2014-03-17,114.860001,115.070000,114.750000,115.000000,115.000000,19300
2014-03-18,115.349998,116.440002,115.349998,116.290001,116.290001,5900
2014-03-19,117.239998,117.239998,113.919998,114.169998,114.169998,4600
2014-03-20,112.750000,114.349998,112.750000,114.230003,114.230003,5000
2014-03-21,115.550003,115.849998,114.019997,114.589996,114.589996,9700
2014-03-24,114.180000,114.650002,113.480003,114.480003,114.480003,21600
2014-03-25,115.820000,116.930000,115.500000,116.629997,116.629997,5700
2014-03-26,117.720001,117.919998,117.040001,117.180000,117.180000,4900
2014-03-27,116.559998,117.410004,116.459999,117.339996,117.339996,5300
2014-03-28,118.510002,118.809998,118.150002,118.330002,118.330002,4400
2014-03-31,119.529999,120.110001,119.239998,119.739998,119.739998,28900
2014-04-01,120.309998,120.440002,119.930000,120.440002,120.440002,7600
2014-04-02,120.190002,120.610001,120.190002,120.580002,120.580002,3700
2014-04-03,120.320000,120.529999,120.019997,120.449997,120.449997,4200
2014-04-04,120.620003,121.169998,119.690002,119.790001,119.790001,3000
2014-04-07,119.260002,119.779999,118.660004,118.919998,118.919998,18500
2014-04-08,119.199997,120.269997,119.150002,120.220001,120.220001,2900
2014-04-09,120.779999,122.419998,120.699997,122.360001,122.360001,21100
2014-04-10,121.669998,121.809998,118.559998,119.169998,119.169998,6100
2014-04-11,120.050003,120.050003,117.750000,117.750000,117.750000,7200
2014-04-14,118.599998,119.470001,118.339996,119.360001,119.360001,23200
2014-04-15,119.550003,120.000000,118.099998,120.000000,120.000000,11100
2014-04-16,120.669998,121.339996,120.379997,121.339996,121.339996,5900
2014-04-17,121.400002,122.349998,121.400002,122.250000,122.250000,3000
2014-04-21,122.480003,122.699997,122.440002,122.669998,122.669998,3800
2014-04-22,123.540001,123.660004,123.510002,123.519997,123.519997,25000
2014-04-23,122.820000,122.889999,122.669998,122.879997,122.879997,4900
2014-04-24,121.820000,124.000000,121.790001,122.790001,122.790001,8800
2014-04-25,122.470001,122.669998,121.970001,122.650002,122.650002,5500
2014-04-28,123.720001,124.500000,122.860001,124.459999,124.459999,3500
2014-04-29,125.239998,125.449997,125.010002,125.290001,125.290001,14000
2014-04-30,125.879997,126.279999,125.279999,126.279999,126.279999,4500
2014-05-01,127.099998,127.099998,125.639999,125.930000,125.930000,6000
2014-05-02,125.250000,125.610001,124.980003,125.309998,125.309998,12800
2014-05-05,123.900002,125.419998,123.900002,125.419998,125.419998,4100
2014-05-06,125.080002,125.559998,125.010002,125.080002,125.080002,21200
2014-05-07,125.940002,126.470001,125.730003,126.470001,126.470001,3700
2014-05-08,126.750000,127.089996,126.239998,126.239998,126.239998,5400
2014-05-09,125.779999,128.649994,125.349998,126.040001,126.040001,10300
2014-05-12,126.900002,127.300003,126.779999,127.290001,127.290001,7000
2014-05-13,126.919998,127.290001,126.919998,127.139999,127.139999,11500
2014-05-14,127.580002,127.800003,127.300003,127.400002,127.400002,5500
2014-05-15,129.000000,129.000000,126.339996,127.059998,127.059998,7100
2014-05-16,126.750000,127.599998,126.620003,127.599998,127.599998,10500
2014-05-19,127.230003,127.230003,126.570000,126.930000,126.930000,5900
2014-05-20,125.900002,126.000000,125.309998,125.320000,125.320000,18200
2014-05-21,126.169998,127.230003,126.169998,126.779999,126.779999,4400
2014-05-22,126.629997,127.169998,126.459999,127.010002,127.010002,6200
2014-05-23,127.160004,127.320000,127.150002,127.309998,127.309998,6300
2014-05-27,127.930000,127.930000,127.360001,127.769997,127.769997,4700
2014-05-28,127.330002,127.480003,127.029999,127.269997,127.269997,18500
2014-05-29,127.709999,128.279999,127.519997,128.240005,128.240005,4600
2014-05-30,130.320007,130.320007,128.029999,128.660004,128.660004,8400
2014-06-02,128.550003,128.550003,128.009995,128.350006,128.350006,7200
2014-06-03,127.790001,128.080002,127.739998,128.059998,128.059998,5200
2014-06-04,127.349998,127.809998,127.290001,127.809998,127.809998,25800
2014-06-05,127.779999,128.789993,127.750000,128.789993,128.789993,4500
2014-06-06,129.229996,129.520004,129.229996,129.460007,129.460007,4600
2014-06-09,129.119995,129.399994,129.110001,129.369995,129.369995,4400
2014-06-10,129.259995,129.619995,129.149994,129.619995,129.619995,10900
2014-06-11,128.869995,129.119995,128.770004,128.990005,128.990005,7000
2014-06-12,128.889999,128.910004,128.360001,128.369995,128.369995,5300
2014-06-13,129.119995,129.130005,128.820007,129.009995,129.009995,3700
2014-06-16,129.809998,130.000000,129.479996,129.759995,129.759995,13800
2014-06-17,129.009995,129.639999,129.009995,129.539993,129.539993,11100
2014-06-18,129.880005,131.419998,129.880005,131.419998,131.419998,12100
2014-06-19,132.399994,132.419998,131.940002,132.309998,132.309998,9000
2014-06-20,132.570007,132.580002,131.899994,132.339996,132.339996,5300
2014-06-23,132.240005,132.259995,131.889999,132.070007,132.070007,5300
2014-06-24,131.880005,131.880005,131.169998,131.190002,131.190002,2700
2014-06-25,130.500000,131.369995,130.500000,131.369995,131.369995,25500
2014-06-26,130.279999,131.339996,130.199997,131.330002,131.330002,9200
2014-06-27,131.029999,131.699997,131.029999,131.699997,131.699997,5500
2014-06-30,131.330002,131.889999,131.300003,131.509995,131.509995,7900
2014-07-01,132.479996,133.330002,132.479996,133.020004,133.020004,7600
2014-07-02,133.410004,133.419998,133.050003,133.169998,133.169998,19100
2014-07-03,133.449997,134.130005,133.449997,134.130005,134.130005,7800
2014-07-07,133.240005,133.240005,132.589996,133.029999,133.029999,11400
