Date,Open,High,Low,Close,Adj Close,Volume
2014-03-14,85.160004,87.680000,85.160004,86.199997,85.636269,954400
2014-03-17,88.559998,89.959999,88.480003,89.320000,88.735863,654400
2014-03-18,89.959999,93.199997,89.839996,92.839996,92.232841,696800
2014-03-19,91.160004,92.320000,85.959999,87.160004,86.589996,1110400
2014-03-20,85.360001,88.800003,84.440002,88.320000,87.742401,884000
2014-03-21,90.360001,93.040001,89.559998,89.839996,89.252472,1380000
2014-03-24,92.120003,93.080002,90.639999,92.279999,91.676506,951200
2014-03-25,95.320000,96.720001,94.480003,95.639999,95.014542,1246800
2014-03-26,98.000000,99.120003,96.080002,96.080002,95.451660,1287600
2014-03-27,97.480003,100.519997,97.279999,100.160004,99.504974,1503200
2014-03-28,102.720001,104.519997,102.080002,102.199997,101.531631,984800
2014-03-31,104.559998,106.279999,104.120003,104.480003,103.796738,938800
2014-04-01,107.559998,108.120003,106.199997,107.800003,107.095024,569200
2014-04-02,106.879997,109.080002,106.400002,109.000000,108.287170,861200
2014-04-03,107.000000,107.720001,104.239998,107.519997,106.816841,870000
2014-04-04,110.839996,113.120003,106.199997,106.559998,105.863121,1290400
2014-04-07,106.919998,108.919998,106.160004,107.919998,107.214226,1442400
2014-04-08,112.559998,114.040001,110.680000,111.519997,110.790680,1066000
2014-04-09,112.360001,115.720001,109.839996,114.239998,113.492905,1461200
2014-04-10,114.199997,115.400002,110.239998,110.680000,109.956184,1627600
2014-04-11,108.440002,111.080002,108.160004,110.559998,109.836960,1764400
2014-04-14,111.440002,111.720001,108.199997,110.040001,109.320366,1085200
2014-04-15,107.800003,108.080002,100.879997,105.080002,104.392799,2225600
2014-04-16,106.400002,109.160004,105.720001,108.919998,108.207687,672400
2014-04-17,109.000000,112.959999,108.279999,111.800003,111.068855,874800
2014-04-21,111.160004,111.400002,108.919998,109.919998,109.201141,368400
2014-04-22,109.959999,110.599998,108.760002,108.839996,108.128212,518000
2014-04-23,107.239998,107.519997,104.720001,106.599998,105.902855,489200
2014-04-24,106.720001,106.919998,104.120003,106.919998,106.220772,506400
2014-04-25,102.639999,102.919998,100.360001,102.480003,101.809807,686000
2014-04-28,102.839996,105.040001,101.440002,103.919998,103.240387,864000
2014-04-29,106.000000,108.199997,105.800003,106.879997,106.181030,973200
2014-04-30,104.440002,106.360001,104.160004,106.199997,105.505470,557200
2014-05-01,106.000000,107.480003,104.440002,106.760002,106.061821,426400
2014-05-02,106.120003,109.360001,105.800003,108.279999,107.571877,818800
2014-05-05,106.199997,106.879997,105.199997,106.720001,106.022079,408800
2014-05-06,106.839996,109.919998,106.800003,108.080002,107.373184,562400
2014-05-07,107.040001,109.879997,106.639999,109.639999,108.922981,597200
2014-05-08,110.760002,111.720001,109.040001,109.040001,108.326904,727200
2014-05-09,109.199997,110.080002,108.040001,108.599998,107.889778,539200
2014-05-12,113.279999,114.160004,111.959999,113.959999,113.214722,440400
2014-05-13,114.400002,116.639999,114.000000,115.239998,114.486359,568800
2014-05-14,117.080002,118.800003,116.639999,117.639999,116.870659,570000
2014-05-15,117.239998,117.239998,113.120003,114.480003,113.731331,604400
2014-05-16,117.120003,119.279999,116.239998,118.639999,117.864120,523200
2014-05-19,118.080002,119.360001,118.000000,118.760002,117.983345,324400
2014-05-20,117.639999,118.320000,115.000000,116.000000,115.241394,445200
2014-05-21,117.879997,118.720001,117.519997,118.440002,117.665428,503600
2014-05-22,120.160004,121.080002,119.639999,120.839996,120.049728,401200
2014-05-23,120.440002,121.639999,120.279999,120.480003,119.692093,425200
2014-05-27,118.800003,119.480003,116.120003,117.559998,116.791183,316800
2014-05-28,119.040001,120.080002,117.919998,119.120003,118.340988,304400
2014-05-29,120.000000,120.800003,119.320000,120.160004,119.374184,220000
2014-05-30,118.320000,118.440002,114.639999,115.320000,114.565834,545200
2014-06-02,116.919998,117.559998,116.239998,116.559998,115.797729,292800
2014-06-03,116.919998,119.320000,116.599998,118.360001,117.585945,261600
2014-06-04,115.919998,117.000000,115.400002,116.480003,115.718254,210800
2014-06-05,119.599998,120.559998,118.160004,119.919998,119.135750,402800
2014-06-06,122.879997,124.480003,122.360001,123.400002,122.592995,409200
2014-06-09,123.360001,125.440002,123.199997,124.919998,124.103050,408400
2014-06-10,125.239998,127.160004,124.959999,126.839996,126.010490,396400
2014-06-11,124.599998,126.320000,124.599998,125.559998,124.738861,362400
2014-06-12,126.160004,126.480003,122.599998,123.800003,122.990379,406400
2014-06-13,122.639999,124.279999,121.800003,123.760002,122.950638,243200
2014-06-16,123.040001,123.199997,121.199997,122.199997,121.400841,292400
2014-06-17,121.919998,122.519997,120.839996,122.320000,121.520050,328000
